geneID	transcriptID	external_gene_name	chromosome_name	start_position	coef.covar.mat[covar.idx, test.var]WT/FC	coef.covar.mat[covar.idx, test.var]FC/FC	coef.covar.mat[covar.idx, test.var]WT/VS	coef.covar.mat[covar.idx, test.var]VS/VS	p	p_adj
ENSMUSG00000025781	ENSMUST00000026887,ENSMUST00000114896,ENSMUST00000114897,ENSMUST00000130067,ENSMUST00000139810,ENSMUST00000145530,ENSMUST00000153554	Atp5f1c	2	10060827	-0.657596050780603	-0.545931931791916	1.10371085169177	0.44786208528683	2.48260782669542e-06	0.00413355654450328
ENSMUSG00000026701	ENSMUST00000051925,ENSMUST00000071718,ENSMUST00000130867,ENSMUST00000139387,ENSMUST00000155135,ENSMUST00000156318,ENSMUST00000156678,ENSMUST00000192639,ENSMUST00000194613	Prdx6	1	161067682	-0.359051030818139	-0.186552983394129	1.21384655447295	0.918391319192417	6.28462961032612e-06	0.00413355654450328
ENSMUSG00000027254	ENSMUST00000094639,ENSMUST00000110639,ENSMUST00000131901,ENSMUST00000133283	Map1a	2	121120081	0.828799608738404	0.423082836704003	-0.813465359886459	-0.758796611154771	6.3954056661083e-06	0.00413355654450328
ENSMUSG00000027652	ENSMUST00000046274,ENSMUST00000109485,ENSMUST00000109486,ENSMUST00000141497,ENSMUST00000143394,ENSMUST00000150420,ENSMUST00000150789,ENSMUST00000156281,ENSMUST00000173137,ENSMUST00000173458	Ralgapb	2	158251768	0.628497712201651	0.582447230811981	-0.879685272547313	-0.777437485970716	3.43177173080343e-06	0.00413355654450328
ENSMUSG00000029048	ENSMUST00000030914,ENSMUST00000125357,ENSMUST00000149796	Rer1	4	155158567	-0.754857136503419	-0.421465094748325	1.07864777038839	0.746944873249101	3.8513966872798e-07	0.00413355654450328
ENSMUSG00000029467	ENSMUST00000031423,ENSMUST00000177974,ENSMUST00000179939,ENSMUST00000196490,ENSMUST00000197415	Atp2a2	5	122591576	0.495118867279847	0.707699898245101	-0.830740373457218	-0.756747718316811	8.27864818078377e-06	0.00413355654450328
ENSMUSG00000031376	ENSMUST00000033744,ENSMUST00000088429,ENSMUST00000114479	Atp2b3	X	72546692	0.312156549598256	0.467446711296887	-1.11732965191286	-0.812478704384121	7.99353890619706e-06	0.00413355654450328
ENSMUSG00000031386	ENSMUST00000033761,ENSMUST00000114372,ENSMUST00000128136,ENSMUST00000128325,ENSMUST00000131091,ENSMUST00000156204	Hcfc1	X	72986398	0.49936129311132	0.431057599983846	-0.855441379991782	-0.982312147840768	7.29897085100947e-06	0.00413355654450328
ENSMUSG00000031976	ENSMUST00000034457,ENSMUST00000173168	Urb2	8	124748247	0.791812292926068	0.450086439961803	-0.68093412962011	-0.799837599106319	1.01081707682552e-05	0.00413355654450328
ENSMUSG00000032625	ENSMUST00000119443,ENSMUST00000119581,ENSMUST00000122369,ENSMUST00000135450,ENSMUST00000137836,ENSMUST00000172356	Thsd7a	6	12311609	0.484972985274341	0.373963434202954	-1.04064938617997	-0.931872525382782	2.43184358064661e-06	0.00413355654450328
ENSMUSG00000032826	ENSMUST00000044443,ENSMUST00000104965,ENSMUST00000182008,ENSMUST00000182025,ENSMUST00000182050,ENSMUST00000182062,ENSMUST00000182064,ENSMUST00000182078,ENSMUST00000182118,ENSMUST00000182212,ENSMUST00000182271,ENSMUST00000182316,ENSMUST00000182452,ENSMUST00000182547,ENSMUST00000182571,ENSMUST00000182588,ENSMUST00000182610,ENSMUST00000182711,ENSMUST00000182876,ENSMUST00000182959,ENSMUST00000182994,ENSMUST00000183075,ENSMUST00000183095,ENSMUST00000183097,ENSMUST00000183234,ENSMUST00000189368,ENSMUST00000211813,ENSMUST00000238781	Ank2	3	126715261	0.621914630646715	0.526704082060161	-0.994476912713338	-0.671523074610557	5.58568615067393e-06	0.00413355654450328
ENSMUSG00000034681	ENSMUST00000088512,ENSMUST00000115371,ENSMUST00000163717,ENSMUST00000234089,ENSMUST00000234154,ENSMUST00000234233,ENSMUST00000234342,ENSMUST00000234630,ENSMUST00000234729,ENSMUST00000234832,ENSMUST00000234977	Rnps1	17	24633539	-0.295905057368773	-0.142618876347952	1.17376328329322	0.966781579604785	8.04141648508447e-06	0.00413355654450328
ENSMUSG00000035045	ENSMUST00000082183,ENSMUST00000127461,ENSMUST00000145362,ENSMUST00000150123	Zc3h12b	X	94755284	0.720016718674551	0.703039556494115	-0.632051173598608	-0.725480504003677	9.52616328616273e-06	0.00413355654450328
ENSMUSG00000035284	ENSMUST00000077879,ENSMUST00000213168,ENSMUST00000215524,ENSMUST00000216856,ENSMUST00000217386	Vps13c	9	67747678	0.625229596899823	0.563101618522405	-0.858228977320981	-0.859591562783505	3.05773269352081e-06	0.00413355654450328
ENSMUSG00000036800	ENSMUST00000022953,ENSMUST00000229189,ENSMUST00000229634,ENSMUST00000230569	Fam135b	15	71303458	0.565079265806791	0.651913845573985	-0.875113124742892	-0.76819281683489	5.57754285404628e-06	0.00413355654450328
ENSMUSG00000037111	ENSMUST00000037141,ENSMUST00000161755,ENSMUST00000194828,ENSMUST00000195080	Setd7	3	51422740	0.480753118359739	0.661860377970038	-0.92025816195139	-0.709062082111715	8.05911734999232e-06	0.00413355654450328
ENSMUSG00000037341	ENSMUST00000072451,ENSMUST00000115393,ENSMUST00000130938,ENSMUST00000151845,ENSMUST00000224372	Slc9a7	X	19971993	0.846603459190846	0.720245839186308	-0.616903726249256	-0.642017126972693	8.83232926402051e-06	0.00413355654450328
ENSMUSG00000037426	ENSMUST00000049780,ENSMUST00000087897,ENSMUST00000118698,ENSMUST00000119705,ENSMUST00000120902,ENSMUST00000124780,ENSMUST00000125574,ENSMUST00000127560,ENSMUST00000130461,ENSMUST00000137169,ENSMUST00000139098,ENSMUST00000139463,ENSMUST00000141812,ENSMUST00000149350,ENSMUST00000150130,ENSMUST00000195980,ENSMUST00000201802,ENSMUST00000201836,ENSMUST00000202927,ENSMUST00000238200	Depdc5	5	33021045	0.787928448266468	0.503243178028624	-0.589604703041795	-1.04029639711881	6.93619912832423e-07	0.00413355654450328
ENSMUSG00000037605	ENSMUST00000036068,ENSMUST00000072521,ENSMUST00000117253,ENSMUST00000117407,ENSMUST00000117985,ENSMUST00000118034,ENSMUST00000118078,ENSMUST00000118442,ENSMUST00000119385,ENSMUST00000119788,ENSMUST00000120128,ENSMUST00000120144,ENSMUST00000120292,ENSMUST00000120445,ENSMUST00000120673,ENSMUST00000121641,ENSMUST00000121707,ENSMUST00000122037,ENSMUST00000122356,ENSMUST00000124117,ENSMUST00000126227,ENSMUST00000127046,ENSMUST00000132375,ENSMUST00000132634,ENSMUST00000134597,ENSMUST00000136104,ENSMUST00000140356,ENSMUST00000147226,ENSMUST00000148830,ENSMUST00000148923,ENSMUST00000149280,ENSMUST00000153264,ENSMUST00000200930,ENSMUST00000201055,ENSMUST00000201803	Adgrl3	5	81167985	0.823430277487758	0.677583530285523	-0.740903960540693	-0.556600739802356	9.73829417453426e-06	0.00413355654450328
ENSMUSG00000038594	ENSMUST00000095691,ENSMUST00000218596,ENSMUST00000219673,ENSMUST00000220376,ENSMUST00000220443	Cep85l	10	53149539	0.734228488203747	0.617039134420521	-0.646414006899181	-0.833515360901937	5.02093436582704e-06	0.00413355654450328
ENSMUSG00000039356	ENSMUST00000038474,ENSMUST00000125883,ENSMUST00000137156,ENSMUST00000146135,ENSMUST00000149094,ENSMUST00000192043	Exosc2	2	31560727	-0.293389998343829	0.462353237595361	0.814222780712841	1.46053253399288	3.09494291998144e-06	0.00413355654450328
ENSMUSG00000040249	ENSMUST00000049149,ENSMUST00000118455,ENSMUST00000121829,ENSMUST00000125480,ENSMUST00000129727,ENSMUST00000129877,ENSMUST00000133620,ENSMUST00000135188,ENSMUST00000140269,ENSMUST00000145947	Lrp1	10	127374030	0.560439355817104	0.331928284619	-1.13067926314224	-0.62153449489348	3.41046900118047e-06	0.00413355654450328
ENSMUSG00000041268	ENSMUST00000118163,ENSMUST00000118600,ENSMUST00000123709,ENSMUST00000127880,ENSMUST00000128865,ENSMUST00000144736,ENSMUST00000149709,ENSMUST00000154092	Dmxl2	9	54272442	0.732883810383647	0.634603454449961	-0.785783803346447	-0.665423887398286	8.85729421026379e-06	0.00413355654450328
ENSMUSG00000042104	ENSMUST00000123350,ENSMUST00000126023,ENSMUST00000127153,ENSMUST00000131424,ENSMUST00000136924,ENSMUST00000138720,ENSMUST00000138923,ENSMUST00000148022,ENSMUST00000148648,ENSMUST00000153693,ENSMUST00000154130,ENSMUST00000156203,ENSMUST00000173391,ENSMUST00000173470	Uggt2	14	119222451	0.671455642712381	0.381410625032369	-0.995316363059468	-0.655433632210436	6.50163855339455e-06	0.00413355654450328
ENSMUSG00000042744	ENSMUST00000042614,ENSMUST00000100769,ENSMUST00000128514,ENSMUST00000130655,ENSMUST00000148368,ENSMUST00000155743,ENSMUST00000201669	Hectd4	5	121358282	0.6715172373192	0.461377370870216	-0.996334127233197	-0.676499561351123	2.10577361906934e-06	0.00413355654450328
ENSMUSG00000043716	ENSMUST00000058437,ENSMUST00000125005,ENSMUST00000140597,ENSMUST00000141217,ENSMUST00000149566,ENSMUST00000151017	Rpl7	1	16171519	-0.625514466388383	-0.396700007035771	1.11218591704573	0.640333491775112	3.42590731821079e-06	0.00413355654450328
ENSMUSG00000043940	ENSMUST00000053177,ENSMUST00000172512,ENSMUST00000172927,ENSMUST00000173955,ENSMUST00000174598,ENSMUST00000174698,ENSMUST00000212024	Wdfy3	5	101980822	0.622292611897248	0.475888630007722	-0.944588953092956	-0.802812148368519	4.19949688686916e-06	0.00413355654450328
ENSMUSG00000046364	ENSMUST00000053298,ENSMUST00000132877,ENSMUST00000143107,ENSMUST00000149143,ENSMUST00000156921,ENSMUST00000174303	Rpl27a	7	109118354	-0.515023154233021	-0.214928711098681	1.22020486728347	0.658716388142538	5.1094203809106e-06	0.00413355654450328
ENSMUSG00000047248	ENSMUST00000051777,ENSMUST00000098259,ENSMUST00000119647,ENSMUST00000120196,ENSMUST00000133464,ENSMUST00000151573,ENSMUST00000156559,ENSMUST00000184657,ENSMUST00000184753,ENSMUST00000184779,ENSMUST00000185051,ENSMUST00000185084,ENSMUST00000208018,ENSMUST00000208753	C2cd3	7	100021440	0.381536823645182	-0.041116076740846	-1.10673775151471	-1.00841610698874	8.09097146983731e-06	0.00413355654450328
ENSMUSG00000047976	ENSMUST00000055168,ENSMUST00000203094,ENSMUST00000205171	Kcna1	6	126617360	0.623288293691096	0.504584730075545	-0.869729295530404	-0.829146214761113	9.10744844912132e-06	0.00413355654450328
ENSMUSG00000053641	ENSMUST00000038890,ENSMUST00000213437,ENSMUST00000213744,ENSMUST00000213926,ENSMUST00000214001,ENSMUST00000214029,ENSMUST00000215025,ENSMUST00000216098,ENSMUST00000217307	Dennd4a	9	64718622	0.726874822054541	0.477283790376724	-0.724003191740894	-0.92674818541387	3.78647795607232e-06	0.00413355654450328
ENSMUSG00000056050	ENSMUST00000069922,ENSMUST00000109158,ENSMUST00000192090,ENSMUST00000194543,ENSMUST00000195233	Mia3	1	183107682	0.355199842736118	0.456585600000804	-0.975900234805897	-0.962068413514185	9.63365162431162e-06	0.00413355654450328
ENSMUSG00000057738	ENSMUST00000046257,ENSMUST00000095083,ENSMUST00000100225,ENSMUST00000113717,ENSMUST00000113719,ENSMUST00000113741,ENSMUST00000124494,ENSMUST00000129241,ENSMUST00000131827,ENSMUST00000143918,ENSMUST00000149038,ENSMUST00000149846,ENSMUST00000152453,ENSMUST00000201758,ENSMUST00000202286,ENSMUST00000202844	Sptan1	2	29855572	0.552345115492448	0.508892994103129	-0.946121935512951	-0.853710576957747	4.88948269820931e-06	0.00413355654450328
ENSMUSG00000058230	ENSMUST00000075845,ENSMUST00000171937	Arhgap35	7	16227644	0.81699039179648	0.437202923187393	-0.691961962949909	-0.829541045504688	4.0158629677695e-06	0.00413355654450328
ENSMUSG00000060212	ENSMUST00000047239,ENSMUST00000119305,ENSMUST00000120589,ENSMUST00000131127,ENSMUST00000187772,ENSMUST00000189197	Pcnx2	8	126478247	0.823412338117879	0.639165636682598	-0.792307543007703	-0.731199265258432	1.53796352214384e-06	0.00413355654450328
ENSMUSG00000061603	ENSMUST00000095737,ENSMUST00000219786	Akap6	12	52746166	0.822113151212093	0.496761007684371	-0.741794043978737	-0.748113840321934	8.69982238367908e-06	0.00413355654450328
ENSMUSG00000062647	ENSMUST00000102898,ENSMUST00000129673,ENSMUST00000136269,ENSMUST00000137376,ENSMUST00000143678,ENSMUST00000147143,ENSMUST00000149339	Rpl7a	2	26800776	-0.518568950104931	-0.420431342733025	1.06102504256048	0.701340700312686	1.00179299360822e-05	0.00413355654450328
ENSMUSG00000064329	ENSMUST00000077489,ENSMUST00000094951,ENSMUST00000112366,ENSMUST00000112371,ENSMUST00000129508,ENSMUST00000138910,ENSMUST00000156865,ENSMUST00000200839	Scn1a	2	66101122	0.738647177539265	0.43933082965038	-0.772722224664877	-0.952535362464078	1.21667962691481e-06	0.00413355654450328
ENSMUSG00000072235	ENSMUST00000097014	Tuba1a	15	98847718	-0.274069707247667	-0.455117727879737	1.22933690634324	0.649567148599959	4.66931380015311e-06	0.00413355654450328
ENSMUSG00000074582	ENSMUST00000099078,ENSMUST00000144847	Arfgef2	2	166647508	0.655557693324617	0.269164181112037	-0.915708720582416	-0.926420140127118	5.63942318312349e-06	0.00413355654450328
ENSMUSG00000075318	ENSMUST00000028377,ENSMUST00000100067,ENSMUST00000138368,ENSMUST00000144254,ENSMUST00000200829,ENSMUST00000201378,ENSMUST00000202162,ENSMUST00000202508,ENSMUST00000202653	Scn2a	2	65451115	0.81525986815976	0.595704852998572	-0.838270764755996	-0.495900741879708	8.91990368116197e-06	0.00413355654450328
ENSMUSG00000078656	ENSMUST00000007533,ENSMUST00000042477,ENSMUST00000100414,ENSMUST00000107280,ENSMUST00000121331,ENSMUST00000123529,ENSMUST00000144306	Vps25	11	101144533	-0.0490858130289369	-0.115102492078993	1.28133091760925	0.978750566191955	8.14123043450171e-06	0.00413355654450328
ENSMUSG00000096926	ENSMUST00000181425	NA	NA	NA	0.601403649597693	0.537334053373092	-0.944919750417026	-0.688621061350973	5.3417415409854e-06	0.00413355654450328
ENSMUSG00000102504	ENSMUST00000194137	Gm21955	4	42714926	0.630618571801254	0.73040173820977	-0.940630038634088	-0.429780973087801	8.97873761326002e-06	0.00413355654450328
ENSMUSG00000109031	ENSMUST00000207187	Gm45201	7	92080378	-0.696176799111647	-0.234665318757216	0.470406981393904	1.24673855103709	1.12662305969874e-06	0.00413355654450328
ENSMUSG00000018567	ENSMUST00000018711,ENSMUST00000108592,ENSMUST00000139007,ENSMUST00000144443	Gabarap	11	69881969	-0.363068781758445	-0.334110350275874	1.2188960876218	0.63503934768904	1.119005329741e-05	0.00430049826559202
ENSMUSG00000030257	ENSMUST00000060215,ENSMUST00000088373,ENSMUST00000113169,ENSMUST00000131835,ENSMUST00000143475	Srgap3	6	112694932	0.529022838815628	0.243821871505803	-1.0775702133435	-0.779508573811039	1.15858742182402e-05	0.00430049826559202
ENSMUSG00000031505	ENSMUST00000033901,ENSMUST00000177955,ENSMUST00000178364,ENSMUST00000178382,ENSMUST00000178721,ENSMUST00000178817,ENSMUST00000180269,ENSMUST00000209932,ENSMUST00000210316	Naxd	8	11547506	-0.134957958357885	-0.122683153506215	1.08603993440626	1.1875317995077	1.07207875273592e-05	0.00430049826559202
ENSMUSG00000033396	ENSMUST00000036450,ENSMUST00000133145,ENSMUST00000135847	Spg11	2	121884001	0.966709016972182	0.777081598475774	-0.154927199444872	-0.759498148601821	1.12960140495993e-05	0.00430049826559202
ENSMUSG00000055567	ENSMUST00000061620,ENSMUST00000114008,ENSMUST00000136727,ENSMUST00000152844,ENSMUST00000187179,ENSMUST00000212557	Unc80	1	66507526	0.660549421987633	0.496914439334812	-0.874991856999819	-0.733097929500618	1.1494392498765e-05	0.00430049826559202
ENSMUSG00000060126	ENSMUST00000110894,ENSMUST00000125146,ENSMUST00000128889,ENSMUST00000134040,ENSMUST00000142061,ENSMUST00000150047,ENSMUST00000151751,ENSMUST00000154533	Tpt1	14	76082533	-0.47916301946708	-0.487632620844053	1.01547132904907	0.700925250495598	1.13294973612816e-05	0.00430049826559202
ENSMUSG00000002233	ENSMUST00000002303,ENSMUST00000106787,ENSMUST00000132721,ENSMUST00000176347,ENSMUST00000196817,ENSMUST00000199824	Rhoc	3	104695691	-0.513820011520767	0.0421842996317798	1.0582614739909	0.914713557111215	1.20440500836612e-05	0.00440283024800748
ENSMUSG00000024844	ENSMUST00000025762,ENSMUST00000170010,ENSMUST00000237167,ENSMUST00000237704	Banf1	19	5414666	-0.625444972870612	-0.68727877822255	0.874068803248524	0.500173122215846	1.26533769695183e-05	0.00444414934468921
ENSMUSG00000031200	ENSMUST00000033542,ENSMUST00000114081,ENSMUST00000143538,ENSMUST00000147830	Mtcp1	X	74454050	1.1170906255465	0.898107276761348	-0.181114415508905	-0.440033416741151	1.26679372207457e-05	0.00444414934468921
ENSMUSG00000032589	ENSMUST00000035208,ENSMUST00000124763	Bsn	9	107973221	0.635299514088164	0.52536529998954	-1.009848234382	-0.453756202300819	1.27096740076908e-05	0.00444414934468921
ENSMUSG00000005354	ENSMUST00000005487,ENSMUST00000100486,ENSMUST00000109747,ENSMUST00000109748,ENSMUST00000173561,ENSMUST00000173631,ENSMUST00000174529	Txn2	15	77799247	-0.390088309853146	-0.257359905795542	1.00500203372627	0.951654065569084	1.6922767583001e-05	0.00444682270928368
ENSMUSG00000017167	ENSMUST00000103109,ENSMUST00000138942	Cntnap1	11	101061349	0.445488574543113	0.504419527482207	-1.01383341994347	-0.681584831748244	1.55990368280029e-05	0.00444682270928368
ENSMUSG00000017418	ENSMUST00000017562,ENSMUST00000069870,ENSMUST00000128682,ENSMUST00000129509,ENSMUST00000192653,ENSMUST00000193836,ENSMUST00000193883	Arl5b	2	15054206	0.989028150058607	0.420413741446838	-0.360356497124359	-0.819563863181955	1.47594553706465e-05	0.00444682270928368
ENSMUSG00000022946	ENSMUST00000045004,ENSMUST00000226215,ENSMUST00000226335,ENSMUST00000226418,ENSMUST00000226535,ENSMUST00000226836,ENSMUST00000227156,ENSMUST00000227278,ENSMUST00000227939,ENSMUST00000228261,ENSMUST00000228423,ENSMUST00000228846,ENSMUST00000231882,ENSMUST00000232210	Dop1b	16	93508792	0.515162011486352	0.586577704917014	-0.77895300569283	-0.889263842123543	1.65286543485073e-05	0.00444682270928368
ENSMUSG00000024130	ENSMUST00000039013,ENSMUST00000079594,ENSMUST00000117337,ENSMUST00000133816,ENSMUST00000136295,ENSMUST00000148557,ENSMUST00000149233,ENSMUST00000155889,ENSMUST00000234109	Abca3	17	24570924	0.852590042316934	0.581714427006581	-0.77415502346823	-0.586925845961598	1.30051400704372e-05	0.00444682270928368
ENSMUSG00000024454	ENSMUST00000043498,ENSMUST00000143660,ENSMUST00000144471,ENSMUST00000153945,ENSMUST00000235700,ENSMUST00000236756	Hdac3	18	38068897	-0.766221514754962	-0.634113769446746	0.874047131293024	0.387985405877817	1.66438454111639e-05	0.00444682270928368
ENSMUSG00000026238	ENSMUST00000045897,ENSMUST00000186255,ENSMUST00000186932,ENSMUST00000188533,ENSMUST00000188699	Ptma	1	86454448	-0.701768908734091	-0.416701571234728	0.957559538950419	0.576427971779325	1.69940304386225e-05	0.00444682270928368
ENSMUSG00000026565	ENSMUST00000027850,ENSMUST00000069609,ENSMUST00000082225,ENSMUST00000111426,ENSMUST00000111427,ENSMUST00000111429,ENSMUST00000159212,ENSMUST00000160260,ENSMUST00000160908,ENSMUST00000176004,ENSMUST00000176101,ENSMUST00000176800,ENSMUST00000176942,ENSMUST00000177358,ENSMUST00000177472,ENSMUST00000184643,ENSMUST00000184799,ENSMUST00000194366	Pou2f1	1	165692723	0.249243827864114	0.282881256478809	-1.18132917921973	-0.880008390265914	1.54266478946851e-05	0.00444682270928368
ENSMUSG00000027175	ENSMUST00000028597,ENSMUST00000111118,ENSMUST00000126310,ENSMUST00000129571,ENSMUST00000129792,ENSMUST00000132600,ENSMUST00000137428	Tcp11l1	2	104487633	0.470490787844929	0.39372740752161	-1.03418951931041	-0.800575444638644	1.34832967404405e-05	0.00444682270928368
ENSMUSG00000028333	ENSMUST00000102926	Anp32b	4	46450902	-0.626733535462056	-0.362064299240995	0.838509889770465	0.823840043787812	1.65300152000069e-05	0.00444682270928368
ENSMUSG00000029614	ENSMUST00000031617,ENSMUST00000124330,ENSMUST00000138621,ENSMUST00000139177,ENSMUST00000140515,ENSMUST00000146579,ENSMUST00000197044,ENSMUST00000201155	Rpl6	5	121342544	-0.5324084295633	-0.550625564666661	1.01786380188738	0.560297728188184	1.32213808782077e-05	0.00444682270928368
ENSMUSG00000029780	ENSMUST00000031793,ENSMUST00000101367,ENSMUST00000126137,ENSMUST00000127725,ENSMUST00000134577,ENSMUST00000135558,ENSMUST00000138647,ENSMUST00000152447,ENSMUST00000205087	Nt5c3	6	56859385	-0.589177537574295	-0.0234748863806748	1.22351061121333	0.63512290833885	1.40872015920198e-05	0.00444682270928368
ENSMUSG00000030302	ENSMUST00000089003,ENSMUST00000101044,ENSMUST00000101045,ENSMUST00000135199,ENSMUST00000144507,ENSMUST00000152831,ENSMUST00000154738,ENSMUST00000205052	Atp2b2	6	113720792	0.475073592026299	0.616803865510662	-1.00654272706927	-0.610171328004835	1.71577708032531e-05	0.00444682270928368
ENSMUSG00000030451	ENSMUST00000076226,ENSMUST00000164095,ENSMUST00000205303,ENSMUST00000205653,ENSMUST00000205678,ENSMUST00000206101,ENSMUST00000206537,ENSMUST00000206990	Herc2	7	55699944	0.685416608391175	0.268786191509523	-1.00873033402756	-0.678341730184763	1.51453718683591e-05	0.00444682270928368
ENSMUSG00000031149	ENSMUST00000033489	Praf2	X	7594678	-0.476458602569099	-0.293111373621965	1.05871461912375	0.838805295525932	1.5442137087924e-05	0.00444682270928368
ENSMUSG00000033004	ENSMUST00000159855,ENSMUST00000160758,ENSMUST00000161008,ENSMUST00000161278,ENSMUST00000162537,ENSMUST00000162762,ENSMUST00000162852,ENSMUST00000226961	Mycbp2	14	103350847	0.701926282273851	0.333360270165195	-0.934063370439423	-0.689406966233415	1.59979229506671e-05	0.00444682270928368
ENSMUSG00000034593	ENSMUST00000123128,ENSMUST00000123531,ENSMUST00000129281,ENSMUST00000130384,ENSMUST00000136604,ENSMUST00000136731,ENSMUST00000136871,ENSMUST00000142181,ENSMUST00000143355,ENSMUST00000148144,ENSMUST00000149032,ENSMUST00000149823,ENSMUST00000153404,ENSMUST00000155282	Myo5a	9	74978297	0.795785205211445	0.563480333492909	-0.746262463504883	-0.681755800661339	1.348958681632e-05	0.00444682270928368
ENSMUSG00000037996	ENSMUST00000044990,ENSMUST00000107155,ENSMUST00000107157,ENSMUST00000107158,ENSMUST00000134248,ENSMUST00000134643,ENSMUST00000140780,ENSMUST00000146815,ENSMUST00000155361	Slc24a2	4	86901361	0.6564698850666	0.591229842938335	-0.736418100106641	-0.811611921539127	1.38700990053116e-05	0.00444682270928368
ENSMUSG00000038900	ENSMUST00000102811,ENSMUST00000125415,ENSMUST00000126610,ENSMUST00000133842,ENSMUST00000134912,ENSMUST00000144644,ENSMUST00000154340	Rpl12	2	32851571	-0.542309493467285	-0.474937062855209	0.979291126504823	0.663298183817417	1.47633379282925e-05	0.00444682270928368
ENSMUSG00000042712	ENSMUST00000048687,ENSMUST00000113115	Tceal9	X	135145828	-0.37594754135406	-0.371156204606367	1.0054626190164	0.9318528935199	1.73250439206145e-05	0.00444682270928368
